loads:		DIABLOL	MIDWAY2L	ROUND_MT2L	EAGLROCKL	LITEHIPEL	LUGOL	MESA_CAL2L	MIRALOMAL	MIRALOMA2L	PARDEEL	VALLEYL	VINCENT2L	MIGUEL2L	MISSION2L	S_ONOFRE2L	SERRANO2L	GATES2L	MORROBAYL	PANOCHEL	WILSONL	GREGGL	MC_CALLL	TABLE_MTL	SUMMITL	HUMBOLDTL	FULTONL	SOBRANTEL	C_COSTAL	PITSBURG2L	MORAGAL	NEWARKL	METCALF2L	SANMATEOL	RAVENSWDL	MONTAVISL	JEFFERSNL	MARTINL	MARTIN2L	EMBRCDRDL	POTREROL
1	134.7704306	351.9601108	106.3446765	519.7088039	1221.225827	621.8739954	1228.630026	761.1785993	1128.904007	1111.291191	740.0237671	766.5378289	1089.556697	1204.156697	1300.974651	1669.735926	157.6176511	204.0948302	309.0192991	316.3748361	393.0618328	363.6453327	178.6236955	223.451521	73.90091223	440.5001689	384.8537582	325.9452892	471.3495636	413.1286169	463.1153773	440.7779976	295.7340807	303.2814192	375.9884668	243.3793803	112.3879087	218.4624909	240.5460251	168.6555404
2	130.4730773	340.7373452	102.9537201	503.1371247	1182.285247	602.0446288	1189.453351	736.9073007	1092.907243	1075.856037	716.4270213	742.0956433	1054.81458	1165.760391	1259.491162	1616.493941	152.5917806	197.5869665	299.1657644	306.2867593	380.5284784	352.0499667	172.9280164	216.3264408	71.544473	426.4541734	372.5821303	315.5520445	456.3198899	399.9554036	448.3482627	426.7231431	286.3041647	293.6108453	363.9995218	235.6188709	108.804255	211.4964932	232.8758614	163.2777106
3	128.2862773	335.0264015	101.2281596	494.704272	1162.469501	591.9540325	1169.517465	724.5563324	1074.589522	1057.824103	704.4193137	729.6577155	1037.135312	1146.221611	1238.381403	1589.400621	150.0342591	194.2753012	294.151583	301.1532262	374.1506136	346.1494172	170.0296485	212.7006917	70.34534861	419.3065689	366.3374506	310.2632201	448.6717196	393.2519329	440.8337013	419.5710305	281.5055508	288.6897674	357.8986913	231.6697701	106.9806363	207.9516966	228.972735	160.5410871
4	127.1320031	332.0119533	100.3173447	490.2530993	1152.010015	586.627841	1158.994563	718.0370327	1064.920748	1048.306179	698.0811997	723.0925154	1027.803538	1135.908317	1227.238888	1575.099761	148.6843043	192.5272812	291.5049119	298.4435568	370.7841397	343.0348881	168.4997823	210.7868866	69.71240623	415.5337978	363.0412767	307.4715822	444.6347313	389.7135921	436.8672367	415.7958799	278.9726641	286.0922397	354.6784464	229.5852881	106.0180627	206.0806214	226.9125199	159.0965956
5	127.9404624	334.1232875	100.9552839	493.3707224	1159.33589	590.3583315	1166.364855	722.603182	1071.692805	1054.972579	702.5204456	727.6908136	1034.339558	1143.131798	1235.04316	1585.116153	149.6298193	193.7516029	293.3586533	300.3414224	373.1420344	345.2163195	169.5713081	212.127325	70.15572216	418.1762651	365.349933	309.426859	447.4622576	392.1918633	439.6453678	418.4400138	280.7467103	287.9115607	356.9339216	231.0452695	106.692254	207.3911316	228.3555046	160.1083245
6	130.4076528	340.5664858	102.902095	502.8848315	1181.692401	601.7427394	1188.856912	736.5377857	1092.359216	1075.31656	716.067776	741.7235266	1054.285653	1165.175832	1258.859602	1615.683366	152.5152649	197.4878885	299.0157507	306.1331748	380.3376661	351.8734347	172.8413033	216.217966	71.50859772	426.2403321	372.3953026	315.393814	456.0910727	399.7548499	448.1234428	426.509167	286.1606003	293.463617	363.8169978	235.5007221	108.7496962	211.3904404	232.7590881	163.1958366
7	134.1265162	350.2784945	105.8365764	517.2257077	1215.390981	618.9027681	1222.759803	757.5417941	1123.510261	1105.981596	736.4880367	762.875418	1084.350947	1198.403405	1294.758775	1661.758161	156.864576	203.1196936	307.5428479	314.8632412	391.1838382	361.907886	177.7702564	222.3839008	73.54782397	438.3955205	383.0149805	324.3879681	469.0975211	411.154746	460.9026766	438.6720218	294.3211045	301.8323828	374.1920463	242.2165475	111.8509349	217.4187076	239.3967297	167.8497278
8	142.8016507	372.9340672	112.6819532	550.6792163	1294.000942	658.9326212	1301.84637	806.5386451	1196.177493	1177.515095	784.1231571	812.217241	1154.485403	1275.91463	1378.502145	1769.238589	167.0103795	216.25722	327.4343327	335.2281999	416.4851171	385.3156332	189.2682131	236.767412	78.30480477	466.7503917	407.787908	345.3689741	499.4381591	437.7477181	490.7132824	467.0447767	313.3574235	321.3545219	398.3943175	257.8828093	119.0853128	231.4810763	254.8806092	178.7060372
9	151.4234126	395.4502545	119.4852146	583.9269066	1372.127265	698.7161959	1380.446368	855.2340494	1268.397649	1248.608494	831.4652087	861.2554951	1224.188366	1352.948979	1461.730295	1876.057759	177.0937624	229.3139196	347.2034378	355.4678658	441.6307332	408.5793672	200.6954302	251.0624305	83.03251888	494.9308133	432.4084233	366.2208972	529.5921304	464.1770805	520.3404823	495.242972	332.2766241	340.7565537	422.4476874	273.4526865	126.2751821	245.4569281	270.2692262	189.4955546
10	157.7366259	411.9375452	124.4668462	608.2722511	1429.334615	727.8473873	1438.000561	890.890854	1321.280257	1300.666044	866.131032	897.1633484	1275.227781	1409.356739	1522.673416	1954.275207	184.4772356	238.8745792	361.6792005	370.2881927	460.0434014	425.6140429	209.0629148	261.5298388	86.49434819	515.5656925	450.4365908	381.4895444	551.6721248	483.5297611	542.0347529	515.8908659	346.1300513	354.9635299	440.0605673	284.8535995	131.5399041	255.6906293	281.537413	197.3960889
