loads:		DIABLOL	MIDWAY2L	ROUND_MT2L	EAGLROCKL	LITEHIPEL	LUGOL	MESA_CAL2L	MIRALOMAL	MIRALOMA2L	PARDEEL	VALLEYL	VINCENT2L	MIGUEL2L	MISSION2L	S_ONOFRE2L	SERRANO2L	GATES2L	MORROBAYL	PANOCHEL	WILSONL	GREGGL	MC_CALLL	TABLE_MTL	SUMMITL	HUMBOLDTL	FULTONL	SOBRANTEL	C_COSTAL	PITSBURG2L	MORAGAL	NEWARKL	METCALF2L	SANMATEOL	RAVENSWDL	MONTAVISL	JEFFERSNL	MARTINL	MARTIN2L	EMBRCDRDL	POTREROL
1	156.498093	408.7030508	123.4895443	603.4961553	1418.111616	722.1323989	1426.709518	883.8956638	1310.90569	1290.453338	859.3302536	890.1189072	1265.214814	1398.290604	1510.717529	1938.930424	183.0287379	236.9989587	358.8393298	367.3807251	456.4311844	422.2721619	207.4213727	259.4763314	85.8152028	511.5175197	446.8998055	378.4941248	547.3404478	479.7331315	537.7787476	511.8401399	343.4122711	352.1763901	436.6052536	282.6169562	130.5070653	253.6829708	279.326808	195.8461536
2	150.2635782	392.4212857	118.5700123	579.4542925	1361.617395	693.3643481	1369.872777	848.6833462	1258.682301	1239.044722	825.096564	854.6586703	1214.811641	1342.586006	1450.534107	1861.688011	175.7373049	227.5574794	344.5440176	352.7451439	438.248043	405.4498354	199.1581946	249.1394066	82.39652761	491.1398687	429.0963718	363.415812	525.5356959	460.6216955	516.3549112	491.4496365	329.7315366	338.1465137	419.2119306	271.3581635	125.3079717	243.5768399	268.1990871	188.0441049
3	147.0278704	383.9710634	116.0167793	566.9765862	1332.296943	678.4337542	1340.374557	830.4081833	1231.578406	1212.363694	807.3293082	836.2548375	1188.652437	1313.675367	1419.298963	1821.599265	171.9530573	222.6573597	337.1247628	345.1492897	428.8110081	396.7190623	194.8696123	243.7745515	80.6222381	480.5638852	419.8564048	355.5901805	514.2190482	450.7028765	505.2359584	480.8669825	322.631247	330.8650198	410.1848107	265.5148597	122.6096466	238.3317665	262.4238094	183.9948483
4	146.1089468	381.5712458	115.2916749	563.4329849	1323.970092	674.193546	1331.997222	825.2181356	1223.881046	1204.786426	802.2835034	831.0282482	1181.223364	1305.464901	1410.42835	1810.214277	170.8783514	221.2657521	335.0177344	342.9921081	426.1309411	394.2395697	193.651678	242.2509615	80.11834944	477.5603629	417.232304	353.3677433	511.0051813	447.8859854	502.0782358	477.8615659	320.614803	328.7971148	407.6211573	263.8553929	121.8433368	236.842194	260.7836617	182.8448813
5	150.1296735	392.0715864	118.4643507	578.9379222	1360.404014	692.7464689	1368.65204	847.9270572	1257.560648	1237.94057	824.3612939	853.8970565	1213.729083	1341.389584	1449.24149	1860.029002	175.5806997	227.3546956	344.2369834	352.4308014	437.8575061	405.088526	198.9807184	248.9173905	82.32310142	490.7021982	428.7139902	363.0919605	525.0673741	460.2112207	515.8947708	491.0116899	329.4377022	337.8451805	418.8383573	271.1163475	125.1963058	243.3597807	267.9600863	187.8765328
6	158.9412244	415.0834178	125.4173709	612.9174869	1440.250116	733.405791	1448.982242	897.6943832	1331.370571	1310.598933	872.7454762	904.0147793	1284.966403	1420.119673	1534.301724	1969.199559	185.886046	240.6988096	364.4412616	373.1159988	463.5566474	428.8643598	210.6594804	263.5270823	87.1548857	519.5029495	453.8764718	384.4028926	555.8851184	487.2223671	546.1741481	519.8306062	348.7733672	357.674305	443.421209	287.0289612	132.5444442	257.6432801	283.6874497	198.9035576
7	172.6463049	450.8749609	136.2317785	665.7677375	1564.439067	796.6454287	1573.924141	975.1001909	1446.171127	1423.608405	948.0000057	981.9655779	1395.765651	1542.572829	1666.600495	2138.998419	201.9145071	261.45363	395.8660658	405.2888026	503.5279086	465.844197	228.8240891	286.2503242	94.67002052	564.2983121	493.0130371	417.5489353	603.817619	529.2342606	593.2692974	564.6542217	378.8471704	388.5156125	481.6562447	311.7787078	143.9734003	279.8591773	308.1490666	216.0544842
8	186.9729477	488.2897464	147.5366484	721.0148886	1694.260319	862.7531535	1704.53249	1056.016559	1566.178196	1541.743161	1026.66753	1063.451654	1511.589941	1670.579564	1804.89937	2316.498111	218.6699019	283.1497372	428.7160691	438.9207292	545.3119737	504.5011689	247.8125115	310.004126	102.5259869	611.1252644	533.9245506	452.1982399	653.923987	573.1515061	642.500338	611.5107084	410.2849011	420.7556559	521.6253418	337.6509219	155.9206903	303.082625	333.7200835	233.9832514
9	199.4571892	520.8930039	157.387716	769.1572758	1807.386605	920.3594485	1818.344651	1126.527112	1670.752399	1644.685828	1095.218438	1134.45865	1612.519269	1782.124678	1925.41306	2471.171407	233.2705589	302.0557328	457.3415736	468.2276021	581.7226228	538.186868	264.3590295	330.7031974	109.3716787	651.9302874	569.574858	482.3916563	697.5866939	611.4210095	685.4002843	652.3414675	437.6797509	448.8496412	556.4544273	360.1959784	166.331563	323.3195457	356.0026767	249.6063854
10	210.7585734	550.4071667	166.3054144	812.7382663	1909.794397	972.5076601	1921.373334	1190.356928	1765.418401	1737.87488	1157.274283	1198.737873	1703.885741	1883.101112	2034.508314	2611.189711	246.4878323	319.1704224	483.2548679	494.7577063	614.6834345	568.6809133	279.3377975	349.4410724	115.5687547	688.8691145	601.8473688	509.7243057	737.112445	646.0645525	724.235545	689.3035925	462.4789924	474.2817765	587.9835253	380.604935	175.756026	341.6390578	376.174038	263.7492582
11	219.3431063	572.8261287	173.0792992	845.8423926	1987.58337	1012.119449	1999.633935	1238.842065	1837.326709	1808.661297	1204.411911	1247.564379	1773.287726	1959.802825	2117.377083	2717.547634	256.527675	332.1707429	502.9386097	514.9099771	639.7204715	591.8441942	290.7156717	363.6743649	120.2760545	716.9278527	626.3615723	530.48619	767.136211	672.3797926	753.7348143	717.3800276	481.3164997	493.60003	611.9330324	396.1075813	182.9148494	355.5545617	391.4962068	274.4921863
12	223.5291308	583.758153	176.3824082	861.9847596	2025.515141	1031.435108	2037.795684	1262.484582	1872.390927	1843.178454	1227.39735	1271.373356	1807.129801	1997.204422	2157.785886	2769.410312	261.4233434	338.5100114	512.5368749	524.7367083	651.929132	603.1391663	296.2637963	370.6148601	122.5714469	730.6099672	638.3152867	540.6101833	781.7765203	685.2117355	768.1193664	731.0707716	490.5021206	503.0200743	623.6113872	403.6670439	186.4056636	362.3400956	398.9676642	279.7306961
13	229.2449828	598.685403	180.8926737	884.026528	2077.309486	1057.809883	2089.904054	1294.767511	1920.269741	1890.310276	1258.783066	1303.883579	1853.339825	2048.274835	2212.962519	2840.226762	268.1081864	347.1660337	525.6429292	538.1547239	668.5995787	618.5620072	303.8395428	380.0918338	125.7057151	749.2923575	654.6376144	554.4340988	801.7672879	702.7332499	787.7609076	749.7649451	503.0447253	515.882775	639.5577222	413.9891933	191.1722333	371.6054758	409.169646	286.8836754
14	236.0930176	616.5694082	186.2963223	910.4342789	2139.363134	1089.408912	2152.333929	1333.444968	1977.632278	1946.777861	1296.385591	1342.833352	1908.703024	2109.461156	2279.068411	2925.070371	276.1171476	357.5366208	541.3450005	554.2305491	688.5720688	637.0397688	312.9158756	391.4459845	129.4608119	771.6753124	674.193031	570.9962235	825.7177805	723.7253854	811.2929999	772.1620172	518.0717402	531.2932898	658.6626704	426.3559302	196.8829541	382.706121	421.3924128	295.4535004
15	240.4559668	627.9634809	189.7390391	927.2589125	2178.898114	1109.540959	2192.108606	1358.08675	2014.178506	1982.753906	1320.342523	1367.64863	1943.975453	2148.443554	2321.185115	2979.125055	281.2197343	364.1438222	551.348942	564.4726128	701.2967356	648.8121294	318.698495	398.6798238	131.8532205	785.9357096	686.6519762	581.5481134	840.976871	737.099678	826.2855235	786.4314085	527.6455968	541.1114778	670.8346178	434.234898	200.5213096	389.7784494	429.1796558	300.9134189
16	242.4116346	633.0708109	191.2822178	934.8004613	2196.61945	1118.565037	2209.937385	1369.132292	2030.56015	1998.879968	1331.081085	1378.77194	1959.786124	2165.917198	2340.063695	3003.354767	283.5069406	367.1054637	555.8331534	569.0635612	707.0004969	654.0890249	321.2905222	401.9223522	132.9256043	792.3278536	692.2366293	586.2779395	847.8166739	743.0946306	833.0058392	792.8275842	531.937025	545.5124262	676.2906257	437.7666016	202.1521823	392.9485815	432.6702443	303.3607971
17	240.6756209	628.5371192	189.9123638	928.1059541	2180.888515	1110.554513	2194.111075	1359.327348	2016.018438	1984.565131	1321.548643	1368.897963	1945.751255	2150.406136	2323.305495	2981.846455	281.4766257	364.476464	551.8525937	564.9882529	701.9373631	649.4048128	318.9896229	399.0440138	131.9736671	786.6536539	687.2792258	582.0793517	841.7450949	737.7730111	827.040327	787.1498057	528.1275958	541.6057777	671.4474184	434.6315672	200.7044838	390.1345081	429.5717071	301.1883002
18	233.6505644	610.1908126	184.3690309	901.015563	2117.23078	1078.13865	2130.067388	1319.650079	1957.173079	1926.63786	1282.974093	1328.941338	1888.956918	2087.638148	2255.490765	2894.80964	273.2606329	353.8377972	535.744624	548.4968677	681.4485841	630.4494011	309.6786669	387.3963583	128.121501	763.6920997	667.2183018	565.0890962	817.1754822	716.2382291	802.8999303	764.1737694	512.7121326	525.7969012	651.8486074	421.9451502	194.8461409	378.7469113	417.0329818	292.3969453
19	224.5686849	586.4730036	177.2026997	865.9935427	2034.935088	1036.231944	2047.272744	1268.355946	1881.098749	1851.750418	1233.105537	1277.286059	1815.534116	2006.492706	2167.820977	2782.28985	262.63913	340.0843006	514.9205008	527.1770712	654.9610215	605.9441511	297.6416134	372.3384574	123.1414829	734.0077731	641.2838631	543.1243681	785.4122836	688.3984105	771.6916151	734.4707206	492.7832707	505.359441	626.511581	405.5443551	187.2725697	364.02521	400.8231203	281.0316236
